row_id,pokemon_id,pokemon_en,pokemon_ja,wiki_page_name,wiki_page_url,role,range,damage_type,skill_slot,move_stage,move_en,move_ja,parent_move_en,parent_move_ja,source_object,ratio_component,effect_label,ratio_percent,stat_type,level_scaling,base_value,formula_en,formula_ja,exception,alert,true_description,notes,rsb_info,move_type,cooldown,upgrade_level_1,upgrade_level_2,unite_energy,unite_buffs,unite_buff_duration
"8,476",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,add3,,,,,,,,,,,,,,,,,,,
"8,477",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,add4,,,,,,,,,,,,,,,,,,,
"8,478",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,add5,,,,,,,,,,,,,,,,,,,
"8,479",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,enhanced,,,,,,,,,,,,,,,,,,,
"8,480",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,enhanced_add1,,,,,,,,,,,,,,,,,,,
"8,481",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,enhanced_add2,,,,,,,,,,,,,,,,,,,
"8,482",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,enhanced_add3,,,,,,,,,,,,,,,,,,,
"8,483",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,enhanced_add4,,,,,,,,,,,,,,,,,,,
"8,484",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,rsb,enhanced_add5,,,,,,,,,,,,,,,,,,,
"8,485",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,base,Damage - Boosted,93.6,SpAtk,0.,104.,93.6% SpAtk + 104,特攻 x 93.6% + 104,,,,,,,,,,,,
"8,486",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,add1,,,,,,,,,,,,,,,,,,,
"8,487",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,add2,,,,,,,,,,,,,,,,,,,
"8,488",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,add3,,,,,,,,,,,,,,,,,,,
"8,489",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,add4,,,,,,,,,,,,,,,,,,,
"8,490",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,add5,,,,,,,,,,,,,,,,,,,
"8,491",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,enhanced,,,,,,,,,,,,,,,,,,,
"8,492",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,enhanced_add1,,,,,,,,,,,,,,,,,,,
"8,493",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,enhanced_add2,,,,,,,,,,,,,,,,,,,
"8,494",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,enhanced_add3,,,,,,,,,,,,,,,,,,,
"8,495",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,enhanced_add4,,,,,,,,,,,,,,,,,,,
"8,496",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Basic,basic,Attack - Pikachu,通常攻撃,,,boosted_rsb,enhanced_add5,,,,,,,,,,,,,,,,,,,
"8,497",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,base,Damage,90.,SpAtk,0.,240.,90% SpAtk + 240,特攻 x 90% + 240,,,Releases electricity at the designated opposing Pokémon; damaging opposing Pokémon in the area of effect and paralyzing those hit.,Paralysis from this move decreases opposing Pokémon movement speed by 30% and reduces auto attack speed by a flat 10% for 2s.,,Sure Hit,5,,,,,
"8,498",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,add1,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,499",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,add2,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,500",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,add3,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,501",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,add4,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,502",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,add5,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,503",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,enhanced,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,504",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,enhanced_add1,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,505",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,enhanced_add2,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,506",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,enhanced_add3,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,507",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,enhanced_add4,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,508",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,base,Thunder Shock,でんきショック,,,rsb,enhanced_add5,,,,,,,,,,,,,Sure Hit,5,,,,,
"8,509",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,base,Damage - Additional,72.,SpAtk,0.,80.,72% SpAtk + 80,特攻 x 72% + 80,,,Increases auto attack speed by 45% and empowers the next 6 auto attacks for 5s.,"Each empowered auto attack also launches a star-shaped electric blast at the target, dealing additional damage. This move goes on cooldown after all 6 electric blasts have been launched or after 5s.",,Buff,5,5,11,,,
"8,510",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,add1,,,,,,,,,,,,,Buff,5,5,11,,,
"8,511",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,add2,,,,,,,,,,,,,Buff,5,5,11,,,
"8,512",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,add3,,,,,,,,,,,,,Buff,5,5,11,,,
"8,513",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,add4,,,,,,,,,,,,,Buff,5,5,11,,,
"8,514",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,add5,,,,,,,,,,,,,Buff,5,5,11,,,
"8,515",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,enhanced,,,,,,,,,,The electric blasts also decrease the target's Sp. Def by 8% for 3s (up to 3 times; maximum 24%).,,,Buff,5,5,11,,,
"8,516",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,enhanced_add1,,,,,,,,,,,,,Buff,5,5,11,,,
"8,517",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,enhanced_add2,,,,,,,,,,,,,Buff,5,5,11,,,
"8,518",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,enhanced_add3,,,,,,,,,,,,,Buff,5,5,11,,,
"8,519",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,enhanced_add4,,,,,,,,,,,,,Buff,5,5,11,,,
"8,520",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Stored Power,アシストパワー,Thunder Shock,でんきショック,rsb,enhanced_add5,,,,,,,,,,,,,Buff,5,5,11,,,
"8,521",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,base,Damage,178.,SpAtk,0.,340.,178% SpAtk + 340,特攻 x 178% + 340,,,"Hurls an electric orb toward the designated location, where it remains for up to 30s if it doesn't hit an opposing Pokémon on the way. When an electric orb and an opposing Pokémon touch; the orb releases its electricity and damages nearby opposing Pokémon.","A maximum of 2 uses can be kept in reserve, with a 0.5s cooldown between uses. A maximum of 3 orbs can be on the map at a given time.",,Area,6,5,11,,,
"8,522",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,add1,Damage - Activated by Thunderbolt,187.,SpAtk,0.,356.,187% SpAtk + 356,特攻 x 187% + 356,,,,,,Area,6,5,11,,,
"8,523",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,add2,,,,,,,,,,,,,Area,6,5,11,,,
"8,524",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,add3,,,,,,,,,,,,,Area,6,5,11,,,
"8,525",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,add4,,,,,,,,,,,,,Area,6,5,11,,,
"8,526",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,add5,,,,,,,,,,,,,Area,6,5,11,,,
"8,527",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,enhanced,Damage - DoT (8 Ticks),7.8,SpAtk,0.,18.,7.8% SpAtk + 18,特攻 x 7.8% + 18,,,Deals damage every 0.5s over 3.5s (8 times) to opposing Pokémon hit by this move.,,,Area,6,5,11,,,
"8,528",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,enhanced_add1,,,,,,,,,,,,,Area,6,5,11,,,
"8,529",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,enhanced_add2,,,,,,,,,,,,,Area,6,5,11,,,
"8,530",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,enhanced_add3,,,,,,,,,,,,,Area,6,5,11,,,
"8,531",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,enhanced_add4,,,,,,,,,,,,,Area,6,5,11,,,
"8,532",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 1,upgrade,Electro Ball,エレキボール,Thunder Shock,でんきショック,rsb,enhanced_add5,,,,,,,,,,,,,Area,6,5,11,,,
"8,533",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 2,base,Thunder Wave,でんじは,,,rsb,base,Damage,108.,SpAtk,0.,300.,108% SpAtk + 300,特攻 x 108% + 300,,,Discharges a weak jolt of electricity in the designated direction; damaging nearby opposing Pokémon and paralyzing those hit.,Paralysis from this move decreases opposing Pokémon movement speed by 30% and reduces auto attack speed by a flat 10% for 2s.,,Hindrance,9,,,,,
"8,534",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 2,base,Thunder Wave,でんじは,,,rsb,add1,,,,,,,,,,,,,Hindrance,9,,,,,
"8,535",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 2,base,Thunder Wave,でんじは,,,rsb,add2,,,,,,,,,,,,,Hindrance,9,,,,,
"8,536",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 2,base,Thunder Wave,でんじは,,,rsb,add3,,,,,,,,,,,,,Hindrance,9,,,,,
"8,537",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 2,base,Thunder Wave,でんじは,,,rsb,add4,,,,,,,,,,,,,Hindrance,9,,,,,
"8,538",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 2,base,Thunder Wave,でんじは,,,rsb,add5,,,,,,,,,,,,,Hindrance,9,,,,,
"8,539",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 2,base,Thunder Wave,でんじは,,,rsb,enhanced,,,,,,,,,,,,,Hindrance,9,,,,,
"8,540",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 2,base,Thunder Wave,でんじは,,,rsb,enhanced_add1,,,,,,,,,,,,,Hindrance,9,,,,,
"8,541",72,Raichu,アローラライチュウ,アローラライチュウ,https://wikiwiki.jp/poke-unite/%E3%82%A2%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A5%E3%82%A6,Attacker,Ranged,Special,Move 2,base,Thunder Wave,でんじは,,,rsb,enhanced_add2,,,,,,,,,,,,,Hindrance,9,,,,,
